listing_key,oof_prob,credit_score_computed
292220,0.077749,558
121437,0.068613,562
248803,0.142053,539
245123,0.132682,541
245527,0.150935,537
339734,0.099189,551
213513,0.084412,556
199061,0.253441,518
352953,0.045821,575
125918,0.105576,549
269935,0.058746,567
350611,0.097012,551
227236,0.111614,547
245386,0.06179,566
110990,0.092981,553
452342,0.214782,525
252914,0.167724,533
375394,0.015092,608
329594,0.04605,575
403425,0.100271,550
375984,0.146669,538
316542,0.095213,552
444261,0.034962,583
260345,0.073415,560
175255,0.045737,575
365956,0.027124,590
288362,0.088761,554
426702,0.485152,489
358000,0.132566,541
162966,0.058766,567
232827,0.072053,561
193626,0.104275,549
350692,0.039004,580
167526,0.070972,561
349472,0.063499,565
415792,0.047523,574
152709,0.088713,554
414636,0.110529,547
100606,0.0501,572
395372,0.058448,567
196938,0.11841,545
439289,0.109264,548
190758,0.055789,569
298910,0.120194,545
132386,0.063017,565
356749,0.177392,531
205374,0.061276,566
357301,0.094242,552
193452,0.039907,579
227070,0.058576,567
191677,0.098787,551
282380,0.123352,544
304763,0.018105,602
391452,0.048654,573
392156,0.014638,609
387231,0.211646,525
348284,0.057498,568
194217,0.120648,544
251265,0.180136,531
147958,0.074217,560
261219,0.120399,545
340137,0.040876,578
185966,0.063531,565
237119,0.143794,539
271076,0.110925,547
347361,0.089184,554
110826,0.091142,553
242604,0.029481,588
289576,0.103837,549
442058,0.074589,560
191668,0.106065,549
320696,0.133424,541
226173,0.02784,590
316015,0.019388,600
243132,0.125073,543
132343,0.178353,531
160572,0.084969,556
401640,0.060873,566
174210,0.055544,569
285475,0.133744,541
151962,0.095238,552
353967,0.027287,590
123724,0.057217,568
230527,0.175221,532
229344,0.089879,554
435557,0.020543,599
216691,0.064738,564
105474,0.057943,568
314908,0.053383,570
327647,0.040365,579
242901,0.05387,570
258726,0.032336,585
180070,0.061998,566
255818,0.149415,537
319671,0.068914,562
202856,0.311321,510
418201,0.050704,572
351576,0.06614,564
337487,0.169126,533
343381,0.189394,529
191328,0.102012,550
356464,0.221202,523
296887,0.048607,573
251487,0.115043,546
226996,0.068546,562
322422,0.228308,522
127397,0.255986,518
251114,0.036776,581
341313,0.032314,585
351017,0.051445,571
223114,0.07739,559
126923,0.024393,594
311279,0.02154,597
353403,0.035551,582
265870,0.209532,525
256692,0.147989,538
337566,0.041688,578
262004,0.10512,549
337488,0.041375,578
266913,0.073609,560
203252,0.118784,545
340819,0.141628,539
218308,0.115264,546
187619,0.161028,535
413112,0.059357,567
246545,0.046512,574
241810,0.079812,558
293266,0.188167,529
228377,0.029074,588
117451,0.137705,540
220310,0.043978,576
108886,0.20191,527
276823,0.104718,549
433772,0.091838,553
161460,0.131911,541
222079,0.121326,544
297625,0.060041,566
232283,0.032326,585
303828,0.103014,550
351370,0.08139,557
389243,0.060094,566
403112,0.070225,562
209520,0.062786,565
344563,0.102286,550
239222,0.042745,577
214159,0.08771,555
355128,0.113631,546
175563,0.074414,560
378387,0.06728,563
250627,0.044648,576
299016,0.040226,579
439958,0.085286,556
266882,0.05278,570
132515,0.053026,570
359058,0.022511,596
263412,0.053839,570
442439,0.123768,544
223295,0.064804,564
316558,0.036995,581
333395,0.049078,573
152629,0.054656,569
408320,0.054273,570
410422,0.060585,566
242255,0.036621,581
313867,0.039236,579
382428,0.089228,554
371358,0.052917,570
446737,0.079413,558
151089,0.148645,537
145577,0.034865,583
317317,0.05715,568
313096,0.06685,563
345388,0.057965,568
448320,0.085998,555
358847,0.142437,539
387251,0.104735,549
245246,0.096435,552
282588,0.236776,521
311194,0.042066,577
399723,0.038625,580
187803,0.064836,564
307909,0.049217,573
296550,0.145034,538
354276,0.063576,565
250912,0.09259,553
215022,0.084769,556
293959,0.055539,569
354252,0.072941,560
190770,0.030977,586
329711,0.067306,563
144428,0.078066,558
452309,0.085309,556
418888,0.053161,570
367668,0.030098,587
328990,0.048268,573
264342,0.090743,554
283495,0.100282,550
385396,0.055501,569
141696,0.117425,545
200541,0.048844,573
134151,0.039883,579
370650,0.05011,572
411653,0.073675,560
343463,0.014998,608
304602,0.077865,558
179794,0.076026,559
434939,0.026365,591
156308,0.088636,554
252297,0.097518,551
286957,0.094235,552
380857,0.034793,583
145113,0.108799,548
245981,0.097336,551
234684,0.100389,550
107465,0.111623,547
189074,0.067426,563
300713,0.018728,601
199649,0.187127,530
395638,0.112158,547
148283,0.06567,564
101460,0.088749,554
105109,0.044303,576
121076,0.049277,573
254652,0.040749,578
287783,0.061922,566
164634,0.099009,551
151381,0.077964,558
277580,0.045669,575
407890,0.139424,540
125520,0.063362,565
111603,0.030523,587
178578,0.144765,538
200245,0.056062,569
230516,0.187904,529
252105,0.079775,558
234530,0.023489,595
109917,0.075024,560
374882,0.078208,558
306086,0.13447,541
365949,0.069449,562
305986,0.119988,545
313562,0.10261,550
272503,0.105442,549
422895,0.077434,559
133029,0.070049,562
289153,0.063747,565
197409,0.02905,588
331624,0.034232,583
266724,0.108896,548
455543,0.088508,554
341901,0.080762,557
358157,0.073868,560
194074,0.051184,571
335597,0.096504,552
444402,0.057025,568
319989,0.1342,541
412678,0.103397,549
313268,0.098693,551
221433,0.052533,571
274559,0.134784,541
303365,0.148208,538
215866,0.047373,574
343943,0.099597,551
443191,0.048714,573
323747,0.027891,590
431664,0.07876,558
195902,0.066152,564
227468,0.113112,547
408955,0.083915,556
108067,0.078333,558
320008,0.057012,568
327960,0.042141,577
363178,0.147492,538
317502,0.176079,532
175505,0.073532,560
362526,0.245357,520
215719,0.100875,550
177626,0.046972,574
140113,0.08349,556
119195,0.063662,565
386461,0.09956,551
415762,0.149354,537
154998,0.127013,543
328021,0.057413,568
342731,0.093295,553
370461,0.065106,564
196906,0.049366,572
377549,0.103132,550
196091,0.024089,594
101911,0.050842,572
128264,0.046685,574
326596,0.113096,547
338697,0.059226,567
366131,0.091488,553
216424,0.116719,546
395133,0.100199,550
407383,0.039914,579
444220,0.091658,553
432743,0.04871,573
204182,0.021882,597
256779,0.045405,575
141009,0.056631,568
217691,0.091024,554
176211,0.107463,548
179324,0.078018,558
380466,0.099737,551
181036,0.094709,552
400016,0.037928,580
186329,0.08428,556
439983,0.038118,580
268293,0.09431,552
257278,0.067133,563
353813,0.043611,576
429465,0.061922,566
448913,0.064143,564
313554,0.055024,569
141254,0.125244,543
203016,0.062503,565
388604,0.070228,562
123910,0.056998,568
310063,0.086462,555
377320,0.131971,541
363482,0.091585,553
286780,0.052512,571
227953,0.143916,539
207696,0.048486,573
332796,0.01209,614
161656,0.072764,561
421133,0.090416,554
228379,0.047089,574
341710,0.118397,545
369543,0.047993,573
216613,0.027905,590
357645,0.067656,563
448093,0.072729,561
364474,0.090322,554
161294,0.030945,586
133178,0.084723,556
337693,0.075144,560
429472,0.097383,551
334685,0.095088,552
105768,0.131007,542
166636,0.064295,564
306728,0.060765,566
149124,0.208737,526
409711,0.311981,510
194664,0.202697,527
387496,0.048863,573
147154,0.028408,589
158563,0.046609,574
301556,0.028014,589
317566,0.064967,564
168553,0.070676,561
352473,0.074763,560
384676,0.037355,581
276723,0.049243,573
109558,0.037324,581
231670,0.079494,558
391913,0.022341,596
232700,0.088852,554
201787,0.079278,558
187696,0.187867,529
164461,0.033281,584
136912,0.14502,538
112179,0.154769,536
263620,0.20807,526
306033,0.065663,564
446336,0.191097,529
424668,0.067037,563
266841,0.13646,540
231889,0.026978,591
356731,0.05441,570
250094,0.10097,550
442420,0.115292,546
185025,0.055464,569
227224,0.07066,561
417558,0.070662,561
192034,0.019403,600
124417,0.212193,525
386956,0.066753,563
216541,0.041804,577
196288,0.101873,550
357012,0.130382,542
171133,0.051851,571
443535,0.063312,565
189916,0.063316,565
244747,0.166321,534
274660,0.038126,580
425786,0.086522,555
229929,0.097358,551
312741,0.157939,535
217391,0.127499,543
207556,0.076549,559
384302,0.061354,566
320194,0.137087,540
168706,0.04505,575
291991,0.30028,512
304060,0.114853,546
404683,0.161856,535
423082,0.146292,538
433415,0.053524,570
444031,0.020487,599
208954,0.032691,585
266378,0.067563,563
358913,0.05142,571
214655,0.042355,577
311887,0.045426,575
412336,0.109322,548
166792,0.046702,574
268231,0.02677,591
150495,0.034366,583
228092,0.099497,551
273730,0.237136,521
224860,0.088232,555
318819,0.031875,586
419078,0.054999,569
115920,0.046348,574
126434,0.065439,564
401352,0.206537,526
156106,0.099426,551
372281,0.045523,575
224951,0.052695,570
117979,0.044672,575
121650,0.080782,557
381097,0.078015,558
270637,0.047711,574
212749,0.032383,585
221297,0.124483,543
318877,0.04236,577
398099,0.080905,557
279673,0.026856,591
296095,0.055457,569
428067,0.028213,589
321458,0.095246,552
242200,0.13576,541
290717,0.171181,533
213936,0.076904,559
333393,0.117153,545
130020,0.07701,559
402806,0.067139,563
130565,0.097729,551
210858,0.060378,566
277118,0.18922,529
213235,0.149228,537
209498,0.18707,530
415773,0.044024,576
317748,0.052602,571
164803,0.04394,576
207947,0.03133,586
203998,0.029577,588
222800,0.084678,556
329578,0.097686,551
183171,0.086164,555
258350,0.133686,541
218387,0.058515,567
437271,0.060972,566
401745,0.099958,551
444724,0.192966,528
111952,0.061135,566
105130,0.091821,553
355468,0.172847,532
346249,0.140979,539
121054,0.056829,568
363046,0.05084,572
339076,0.080237,558
250848,0.040507,578
404785,0.033729,584
193460,0.049193,573
409312,0.044426,576
423873,0.059208,567
327933,0.109297,548
441629,0.097719,551
181822,0.117797,545
121301,0.055361,569
431345,0.056312,568
142892,0.185643,530
237204,0.067774,563
167446,0.053312,570
176200,0.03859,580
155520,0.119955,545
333510,0.020355,599
387401,0.09628,552
148232,0.242467,520
415502,0.069284,562
308850,0.054799,569
157650,0.041363,578
446239,0.05265,571
266535,0.009843,620
398466,0.068,563
366374,0.165446,534
119624,0.055252,569
367144,0.061257,566
209854,0.07401,560
434288,0.0283,589
445216,0.056476,568
195485,0.195065,528
376698,0.091095,553
414609,0.147458,538
397291,0.063817,565
107637,0.041369,578
378883,0.075489,559
195069,0.037566,581
112427,0.128989,542
447166,0.114747,546
452698,0.079957,558
170306,0.180012,531
311165,0.030811,587
132718,0.043691,576
295247,0.118252,545
248713,0.055962,569
313470,0.050603,572
442910,0.035828,582
327132,0.07882,558
428400,0.129618,542
300138,0.124993,543
240728,0.043427,576
335942,0.126765,543
184724,0.12764,543
133609,0.158437,535
274402,0.166627,534
405631,0.035648,582
354749,0.112247,547
273698,0.078605,558
190284,0.061531,566
347203,0.085735,555
399464,0.05243,571
294639,0.033705,584
379999,0.078002,558
107265,0.031819,586
107072,0.055358,569
420080,0.487312,489
323638,0.103963,549
241423,0.093479,553
231041,0.11332,546
131881,0.054761,569
212737,0.117174,545
209102,0.107422,548
233822,0.099291,551
438983,0.039272,579
358135,0.120401,545
351492,0.047705,574
128771,0.052854,570
451267,0.045377,575
386502,0.112693,547
342413,0.093899,553
245823,0.058156,567
344169,0.031472,586
325548,0.08138,557
441300,0.05106,571
109446,0.041388,578
424575,0.098608,551
279309,0.094699,552
412616,0.078995,558
330976,0.024495,593
155150,0.06857,562
342306,0.054266,570
146860,0.128432,542
337354,0.052603,571
247641,0.100098,550
176928,0.044529,576
199823,0.170265,533
278852,0.103006,550
299398,0.059767,567
163016,0.053266,570
333692,0.044815,575
404666,0.070599,561
339870,0.219545,524
376160,0.033412,584
412853,0.046209,574
455507,0.150513,537
238504,0.093725,553
247596,0.090921,554
402433,0.046107,575
195394,0.098539,551
104048,0.042726,577
417979,0.133389,541
383546,0.058274,567
348959,0.034638,583
309524,0.194057,528
106775,0.118678,545
211480,0.080184,558
184055,0.15678,536
110813,0.166554,534
308556,0.147522,538
344092,0.093364,553
409843,0.08297,556
336758,0.093775,553
277017,0.134759,541
233851,0.06905,562
182280,0.098588,551
178129,0.062611,565
185489,0.188595,529
206572,0.074898,560
181760,0.039483,579
336729,0.07453,560
446673,0.106901,548
452427,0.056608,568
294411,0.06048,566
385719,0.059043,567
121212,0.185623,530
442900,0.101136,550
270732,0.128956,542
137186,0.062486,565
379477,0.037316,581
146986,0.095269,552
266017,0.027857,590
393730,0.146002,538
267510,0.044188,576
242863,0.034787,583
130376,0.033155,584
350434,0.142046,539
131799,0.072389,561
278846,0.017106,604
415513,0.056495,568
358646,0.151982,537
429183,0.102516,550
225086,0.136254,540
144931,0.083945,556
146431,0.033935,584
452364,0.065576,564
212948,0.273383,515
387917,0.041961,577
290600,0.127297,543
340291,0.039325,579
121928,0.075031,560
315133,0.02965,588
351480,0.032545,585
307190,0.076534,559
163775,0.006609,632
372663,0.071427,561
104905,0.117843,545
139243,0.080474,557
154814,0.052835,570
333190,0.07392,560
217467,0.062974,565
424437,0.086327,555
123705,0.136729,540
264356,0.059348,567
351341,0.109177,548
123068,0.082066,557
293848,0.094739,552
100022,0.034671,583
338767,0.091773,553
433337,0.063169,565
319907,0.113663,546
411792,0.046909,574
116839,0.219562,524
100248,0.037685,581
206857,0.037338,581
174441,0.07837,558
362596,0.04076,578
368037,0.04804,573
212731,0.073003,560
436494,0.051538,571
297994,0.110468,547
387448,0.064918,564
190923,0.074591,560
362193,0.081696,557
140429,0.038891,580
141680,0.089309,554
404039,0.080068,558
341617,0.025164,593
150825,0.133356,541
163377,0.020885,598
433215,0.027603,590
316584,0.014056,610
131221,0.03287,585
200978,0.141557,539
130270,0.037971,580
184173,0.071451,561
365184,0.049288,573
281171,0.090116,554
363464,0.073213,560
107168,0.130161,542
146290,0.061559,566
269030,0.029005,588
415419,0.054707,569
353902,0.085988,555
401691,0.047036,574
358578,0.167099,533
455629,0.06451,564
261112,0.045172,575
407849,0.034767,583
423674,0.103148,550
176376,0.04705,574
419340,0.033457,584
150102,0.032602,585
314875,0.029817,588
393893,0.025843,592
406793,0.045507,575
353333,0.087806,555
269531,0.070913,561
204042,0.0549,569
363325,0.150888,537
421073,0.056614,568
182673,0.078274,558
432866,0.037244,581
173483,0.09477,552
271604,0.06025,566
370317,0.100421,550
392618,0.055822,569
421037,0.083461,556
395188,0.043338,576
147450,0.113728,546
416929,0.103428,549
144508,0.11806,545
179532,0.154723,536
273055,0.023078,595
220619,0.032356,585
330457,0.030561,587
405943,0.140862,539
240895,0.030014,587
152213,0.075908,559
336976,0.124322,543
453711,0.015735,606
349266,0.05576,569
117769,0.125847,543
244041,0.119361,545
447938,0.052217,571
206041,0.053483,570
451556,0.092376,553
437732,0.134843,541
312852,0.042126,577
455712,0.051293,571
432980,0.071704,561
293630,0.07999,558
313917,0.041796,578
418036,0.052682,570
256456,0.034799,583
351582,0.047885,573
267453,0.058474,567
145746,0.150941,537
199701,0.173698,532
281700,0.128871,542
384904,0.037585,581
380133,0.031755,586
141748,0.033402,584
158476,0.055238,569
232005,0.129159,542
448613,0.045822,575
335982,0.029031,588
378854,0.107478,548
400410,0.054933,569
221379,0.06748,563
229620,0.043349,576
113265,0.057932,568
331769,0.074788,560
452876,0.051537,571
153963,0.064102,564
158514,0.047889,573
206769,0.086921,555
439234,0.052103,571
206545,0.074194,560
334396,0.046403,574
343237,0.096314,552
145897,0.075851,559
434304,0.043962,576
190705,0.076166,559
444253,0.076631,559
200818,0.05651,568
253821,0.101748,550
426404,0.107818,548
110448,0.05823,567
289228,0.187614,529
239191,0.069728,562
125463,0.11977,545
393949,0.061708,566
196547,0.065396,564
452711,0.053153,570
127927,0.081412,557
449878,0.078289,558
394738,0.071534,561
285618,0.074672,560
295736,0.065256,564
326432,0.095989,552
233828,0.070971,561
303470,0.042946,577
393679,0.056571,568
245054,0.164903,534
189136,0.022474,596
247422,0.131051,542
440016,0.057197,568
376131,0.082286,557
377437,0.115149,546
142708,0.057713,568
112654,0.129618,542
415378,0.109517,548
312530,0.073652,560
190584,0.18814,529
271731,0.104699,549
353174,0.068259,563
208911,0.063528,565
201696,0.049046,573
350658,0.040107,579
308092,0.072169,561
206109,0.104789,549
103597,0.040155,579
294729,0.121269,544
321396,0.01961,600
328482,0.037724,581
120175,0.135243,541
105022,0.059376,567
150588,0.059941,567
422249,0.136137,540
414461,0.06281,565
419368,0.214639,525
346737,0.047277,574
379030,0.067352,563
295192,0.199713,527
214136,0.165209,534
321407,0.074216,560
428809,0.07904,558
271210,0.183178,530
109265,0.132343,541
454364,0.481476,489
381163,0.110308,547
327308,0.056704,568
409186,0.060297,566
203732,0.046532,574
324065,0.100405,550
285434,0.01804,602
169823,0.081908,557
226426,0.142853,539
374151,0.109604,548
130461,0.02522,593
133692,0.036324,582
419608,0.037762,581
441197,0.053675,570
221569,0.034953,583
198400,0.027448,590
297092,0.02576,592
212771,0.017724,603
335877,0.048924,573
312858,0.045604,575
207935,0.049389,572
433412,0.05527,569
285923,0.10598,549
221337,0.064792,564
108023,0.047903,573
370717,0.024883,593
263125,0.04663,574
197689,0.151032,537
432662,0.05659,568
395521,0.032279,585
426748,0.072177,561
225529,0.123204,544
259757,0.047758,573
423188,0.121398,544
113231,0.04892,573
381876,0.074485,560
201503,0.064809,564
301551,0.037625,581
339392,0.048109,573
395824,0.088865,554
381503,0.18595,530
123578,0.181002,531
112925,0.068683,562
194688,0.060591,566
399452,0.05259,571
356703,0.068016,563
337063,0.094937,552
171125,0.096609,552
107262,0.079729,558
367326,0.065875,564
165224,0.057232,568
235606,0.033137,584
